card_code,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_sum,segment,gender,date_of_birth,age
2717041013712,21,8,34700.0,3,1,1,311,5,Leaving Customers,Female,,
2717041013736,24,1,940.0,3,1,1,311,5,Leaving Customers,Female,,
2717041013743,21,12,13000.0,3,1,1,311,5,Leaving Customers,Female,,
2717041013774,8,11,14205.0,4,1,1,411,6,Leaving Customers,Female,,
2717041013798,129,15,18282.0,1,1,1,111,3,Leaving Customers,Female,,
2717041013828,13,2,6840.0,4,1,1,411,6,Leaving Customers,Female,,
2717041013897,72,3,12900.0,1,1,1,111,3,Leaving Customers,,,
2717041013903,5,17,22330.0,4,2,1,421,7,Potential Loyalists,Female,,
2717041013910,10,31,232185.0,4,2,4,424,10,Potential Loyalists,Female,,
2717041013934,225,1,900.0,1,1,1,111,3,Leaving Customers,Male,,
2717041013941,20,5,8160.0,3,1,1,311,5,Leaving Customers,Female,,
2717041013958,138,1,6460.0,1,1,1,111,3,Leaving Customers,Female,,
2717041013972,1,13,17840.0,5,1,1,511,7,Potential Loyalists,Female,,
2717041013989,47,1,1890.0,2,1,1,211,4,Leaving Customers,Female,,
2717041014009,11,23,34624.0,4,2,1,421,7,Potential Loyalists,,,
2717041014474,20,10,6495.0,3,1,1,311,5,Leaving Customers,Female,,
2717041014559,12,18,73500.0,4,2,2,422,8,Potential Loyalists,Female,,
2717041014610,32,24,45226.0,2,2,1,221,5,Leaving Customers,Female,,
2717041014641,12,36,90019.0,4,2,2,422,8,Potential Loyalists,Female,,
2717041014665,5,54,187605.0,4,3,3,433,10,Potential Loyalists,Female,,
2717041014696,1,35,39330.0,5,2,1,521,8,Potential Loyalists,Male,,
2717041014719,219,1,1030.0,1,1,1,111,3,Leaving Customers,Female,,
2717041014726,28,6,9450.0,3,1,1,311,5,Leaving Customers,Female,,
2717041014801,58,2,3600.0,2,1,1,211,4,Leaving Customers,Male,,
2717041015013,184,1,5000.0,1,1,1,111,3,Leaving Customers,Female,,
2717041015051,38,16,48270.0,2,2,1,221,5,Leaving Customers,Female,,
2717041015068,16,11,39310.0,3,1,1,311,5,Leaving Customers,Male,,
2717041015075,9,8,10025.0,4,1,1,411,6,Leaving Customers,Female,,
2717041015129,12,2,3580.0,4,1,1,411,6,Leaving Customers,Female,,
2717041015136,19,1,4050.0,3,1,1,311,5,Leaving Customers,Female,,
2717041015143,73,1,2000.0,1,1,1,111,3,Leaving Customers,Female,,
2717041015150,9,11,14995.0,4,1,1,411,6,Leaving Customers,Female,,
2717041015174,107,4,10840.0,1,1,1,111,3,Leaving Customers,Female,,
2717041015198,30,8,33165.0,2,1,1,211,4,Leaving Customers,Female,,
2717041015242,1,25,50900.0,5,2,2,522,9,Potential Loyalists,,,
2717041015273,12,10,21710.0,4,1,1,411,6,Leaving Customers,Female,,
2717041015334,34,2,1720.0,2,1,1,211,4,Leaving Customers,Male,,
2717041015358,78,5,4710.0,1,1,1,111,3,Leaving Customers,Female,,
2717041015372,38,4,11740.0,2,1,1,211,4,Leaving Customers,,,
2717041015396,5,26,45940.0,4,2,1,421,7,Potential Loyalists,,,
2717041015471,8,12,30455.0,4,1,1,411,6,Leaving Customers,,,
2717041015495,4,41,52851.0,5,3,2,532,10,Potential Loyalists,,,
2717041015655,182,2,29050.0,1,1,1,111,3,Leaving Customers,,,
2717041015709,50,5,12920.0,2,1,1,211,4,Leaving Customers,,,
2717041015754,11,8,5050.0,4,1,1,411,6,Leaving Customers,Female,,
2717041015808,6,26,52324.0,4,2,2,422,8,Potential Loyalists,Female,,
2717041015815,10,21,67410.0,4,2,2,422,8,Potential Loyalists,Female,,
2717041015891,28,6,7960.0,3,1,1,311,5,Leaving Customers,Female,,
2717041015938,36,13,13000.0,2,1,1,211,4,Leaving Customers,Female,,
2717041015969,8,6,31420.0,4,1,1,411,6,Leaving Customers,Female,,
2717041015990,195,2,6860.0,1,1,1,111,3,Leaving Customers,Female,,
2717041016010,4,2,2540.0,5,1,1,511,7,Potential Loyalists,Female,,
2717041016027,211,1,5430.0,1,1,1,111,3,Leaving Customers,Female,,
2717041016096,145,5,13490.0,1,1,1,111,3,Leaving Customers,Female,,
2717041016102,1,9,5615.0,5,1,1,511,7,Potential Loyalists,Female,,
2717041016119,9,6,8680.0,4,1,1,411,6,Leaving Customers,Female,,
2717041016126,112,5,17540.0,1,1,1,111,3,Leaving Customers,Female,,
2717041016140,39,3,8240.0,2,1,1,211,4,Leaving Customers,Female,,
2717041016171,12,2,9400.0,4,1,1,411,6,Leaving Customers,Female,,
2717041016188,61,2,2000.0,1,1,1,111,3,Leaving Customers,Female,,
2717041016218,1,8,10552.0,5,1,1,511,7,Potential Loyalists,Male,,
2717041016249,4,29,137290.0,5,2,3,523,10,Potential Loyalists,Female,,
2717041016287,6,22,34965.0,4,2,1,421,7,Potential Loyalists,Female,,
2717041016294,64,1,7000.0,1,1,1,111,3,Leaving Customers,Female,,
2717041016317,117,7,60775.0,1,1,2,112,4,Leaving Customers,Female,,
2717041016362,9,19,35005.0,4,2,1,421,7,Potential Loyalists,Female,,
2717041016508,158,1,4890.0,1,1,1,111,3,Leaving Customers,Female,,
2717041016515,65,10,29300.0,1,1,1,111,3,Leaving Customers,Female,,
2717041016546,5,11,79010.0,4,1,2,412,7,Potential Loyalists,Male,,
2717041016560,14,8,12911.0,4,1,1,411,6,Leaving Customers,Female,,
2717041016584,1,53,80593.0,5,3,2,532,10,Potential Loyalists,,,
2717041016737,1,14,39170.0,5,1,1,511,7,Potential Loyalists,Female,,
2717041016768,46,1,6005.0,2,1,1,211,4,Leaving Customers,Male,,
2717041016775,100,6,30260.0,1,1,1,111,3,Leaving Customers,Female,,
2717041016829,7,4,14080.0,4,1,1,411,6,Leaving Customers,Female,,
2717041016904,2,10,46390.0,5,1,1,511,7,Potential Loyalists,Female,,
2717041016911,14,6,8970.0,4,1,1,411,6,Leaving Customers,Female,,
2717041016942,154,1,2240.0,1,1,1,111,3,Leaving Customers,Female,,
2717041016959,11,3,7010.0,4,1,1,411,6,Leaving Customers,Female,,
2717041017161,7,8,13890.0,4,1,1,411,6,Leaving Customers,Female,,
2717041017192,1,7,9910.0,5,1,1,511,7,Potential Loyalists,Male,,
2717041017239,149,1,1880.0,1,1,1,111,3,Leaving Customers,Female,,
2717041017291,7,13,35275.0,4,1,1,411,6,Leaving Customers,Female,,
2717041017314,31,9,42740.0,2,1,1,211,4,Leaving Customers,Female,,
2717041017321,66,1,2175.0,1,1,1,111,3,Leaving Customers,Female,,
2717041017338,34,17,20519.0,2,2,1,221,5,Leaving Customers,Female,,
2717041017376,3,12,35500.0,5,1,1,511,7,Potential Loyalists,Female,,
2717041017420,107,1,8850.0,1,1,1,111,3,Leaving Customers,Female,,
2717041017451,44,4,4260.0,2,1,1,211,4,Leaving Customers,Female,,
2717041017536,16,9,16740.0,3,1,1,311,5,Leaving Customers,Female,,
2717041017598,190,2,1670.0,1,1,1,111,3,Leaving Customers,Female,,
2717041017666,21,2,2270.0,3,1,1,311,5,Leaving Customers,Female,,
2717041017673,8,22,36455.0,4,2,1,421,7,Potential Loyalists,Female,,
2717041017703,74,6,29075.0,1,1,1,111,3,Leaving Customers,Female,,
2717041017734,174,11,47770.0,1,1,1,111,3,Leaving Customers,Female,,
2717041017796,4,23,76168.0,5,2,2,522,9,Potential Loyalists,Female,,
2717041017819,204,1,2420.0,1,1,1,111,3,Leaving Customers,Female,,
2717041017826,184,2,10370.0,1,1,1,111,3,Leaving Customers,Female,,
2717041017918,13,23,57855.0,4,2,2,422,8,Potential Loyalists,Female,,
2717041017956,32,25,43277.0,2,2,1,221,5,Leaving Customers,Female,,
2717041017994,12,11,14556.0,4,1,1,411,6,Leaving Customers,Female,,
2717041018007,143,2,4040.0,1,1,1,111,3,Leaving Customers,Female,,
2717041018120,51,5,23990.0,2,1,1,211,4,Leaving Customers,Female,,
2717041018144,108,2,14720.0,1,1,1,111,3,Leaving Customers,Male,,
2717041018168,12,21,66225.0,4,2,2,422,8,Potential Loyalists,,,
2717041018274,16,16,50180.0,3,2,2,322,7,Potential Loyalists,Female,,
2717041018342,36,7,12855.0,2,1,1,211,4,Leaving Customers,Female,,
2717041018380,8,25,31405.0,4,2,1,421,7,Potential Loyalists,Female,,
2717041018434,34,12,63045.0,2,1,2,212,5,Leaving Customers,Female,,
2717041018465,12,12,22030.0,4,1,1,411,6,Leaving Customers,Female,,
2717041018519,4,20,33081.0,5,2,1,521,8,Potential Loyalists,Female,,
2717041018557,98,3,1936.7,1,1,1,111,3,Leaving Customers,Female,,
2717041018601,7,22,57115.0,4,2,2,422,8,Potential Loyalists,Female,,
2717041018656,127,3,9765.0,1,1,1,111,3,Leaving Customers,Male,,
2717041018687,40,6,8600.0,2,1,1,211,4,Leaving Customers,Female,,
2717041018694,14,12,16900.0,4,1,1,411,6,Leaving Customers,Male,,
2717041018700,4,8,33250.0,5,1,1,511,7,Potential Loyalists,Female,,
2717041018755,3,26,133749.0,5,2,3,523,10,Potential Loyalists,,,
2717041018762,1,9,11330.0,5,1,1,511,7,Potential Loyalists,Female,,
2717041018809,1,2,2460.0,5,1,1,511,7,Potential Loyalists,Female,,
2717041018823,16,2,11620.0,3,1,1,311,5,Leaving Customers,Female,,
2717041018847,4,8,22955.0,5,1,1,511,7,Potential Loyalists,Female,,
2717041018885,80,1,1800.0,1,1,1,111,3,Leaving Customers,Female,,
2717041018908,67,11,48719.0,1,1,1,111,3,Leaving Customers,,,
2717041018922,36,7,27580.0,2,1,1,211,4,Leaving Customers,Female,,
2717041018984,62,5,6570.0,1,1,1,111,3,Leaving Customers,Female,,
2717041019028,117,2,6345.0,1,1,1,111,3,Leaving Customers,Male,,
2717041019042,101,3,2275.0,1,1,1,111,3,Leaving Customers,Female,,
2717041019073,18,4,2140.0,3,1,1,311,5,Leaving Customers,Female,,
2717041019080,41,2,3050.0,2,1,1,211,4,Leaving Customers,Female,,
2717041019172,7,23,167765.0,4,2,3,423,9,Potential Loyalists,,,
2717041019196,19,9,42641.0,3,1,1,311,5,Leaving Customers,Female,,
2717041019233,37,10,22625.0,2,1,1,211,4,Leaving Customers,Female,,
2717041019240,16,3,14490.0,3,1,1,311,5,Leaving Customers,Female,,
2717041019264,41,18,79810.0,2,2,2,222,6,Leaving Customers,,,
2717041019363,103,5,13170.0,1,1,1,111,3,Leaving Customers,Female,,
2717041019370,3,9,26735.0,5,1,1,511,7,Potential Loyalists,,,
2717041019394,54,8,18080.0,2,1,1,211,4,Leaving Customers,Female,,
2717041019424,25,6,23550.0,3,1,1,311,5,Leaving Customers,Female,,
2717041019448,32,16,25480.0,2,2,1,221,5,Leaving Customers,,,
2717041019509,70,1,1500.0,1,1,1,111,3,Leaving Customers,Female,,
2717041019516,110,2,5400.0,1,1,1,111,3,Leaving Customers,Female,,
2717041019523,9,11,12029.0,4,1,1,411,6,Leaving Customers,Female,,
2717041019585,9,23,10361.0,4,2,1,421,7,Potential Loyalists,Female,,
2717041019592,3,37,47170.0,5,2,1,521,8,Potential Loyalists,Female,,
2717041019622,35,10,15540.0,2,1,1,211,4,Leaving Customers,Female,,
2717041019653,205,1,300.0,1,1,1,111,3,Leaving Customers,Female,,
2717041019677,21,6,9000.0,3,1,1,311,5,Leaving Customers,Female,,
2717041019691,61,1,2000.0,1,1,1,111,3,Leaving Customers,Female,,
2717041019714,182,1,1150.0,1,1,1,111,3,Leaving Customers,Female,,
2717041019776,45,2,6140.0,2,1,1,211,4,Leaving Customers,Female,,
2717041019790,28,18,33945.0,3,2,1,321,6,Leaving Customers,Female,,
2717041019813,139,3,16500.0,1,1,1,111,3,Leaving Customers,Female,,
2717041019868,32,10,15281.0,2,1,1,211,4,Leaving Customers,Female,,
2717041019905,22,9,16120.0,3,1,1,311,5,Leaving Customers,Female,,
2717041019912,20,19,39620.0,3,2,1,321,6,Leaving Customers,Female,,
2717041019950,167,1,7445.0,1,1,1,111,3,Leaving Customers,Female,,
2717041019967,114,2,12020.0,1,1,1,111,3,Leaving Customers,Female,,
2717041019981,2,25,63221.0,5,2,2,522,9,Potential Loyalists,Female,,
2717041020000,16,23,86911.0,3,2,2,322,7,Potential Loyalists,Female,,
2717111021791,89,2,2856.88,1,1,1,111,3,Leaving Customers,Female,,
2717111022521,20,5,12060.0,3,1,1,311,5,Leaving Customers,Female,,
2717111023023,20,1,6500.0,3,1,1,311,5,Leaving Customers,Female,,
2717111023061,13,5,25500.0,4,1,1,411,6,Leaving Customers,Female,,
2717111023313,192,1,8160.0,1,1,1,111,3,Leaving Customers,Female,,
2717111023733,87,1,1840.0,1,1,1,111,3,Leaving Customers,Female,,
2717111023917,57,3,8050.0,2,1,1,211,4,Leaving Customers,Female,,
2717111024013,87,6,10840.0,1,1,1,111,3,Leaving Customers,Female,,
2717111024259,67,1,1960.0,1,1,1,111,3,Leaving Customers,Female,,
2717111025102,56,10,52007.54,2,1,2,212,5,Leaving Customers,Female,,
2717111025461,36,1,3235.0,2,1,1,211,4,Leaving Customers,Male,,
2717111025621,32,1,2360.0,2,1,1,211,4,Leaving Customers,Female,,
2717111025836,137,1,740.0,1,1,1,111,3,Leaving Customers,Female,,
2717111026314,47,1,450.0,2,1,1,211,4,Leaving Customers,Female,,
2717111026703,15,8,13790.0,3,1,1,311,5,Leaving Customers,Female,,
2717111026802,135,2,8300.0,1,1,1,111,3,Leaving Customers,Female,,
2717111027014,132,1,3090.0,1,1,1,111,3,Leaving Customers,Female,,
2717111027755,132,1,1639.54,1,1,1,111,3,Leaving Customers,Female,,
2717111028899,112,11,14450.0,1,1,1,111,3,Leaving Customers,,,
2717111029148,14,32,113980.3,4,2,3,423,9,Potential Loyalists,Male,,
2717111030182,105,1,13224.64,1,1,1,111,3,Leaving Customers,Female,,
2717111030380,1,40,34269.17,5,2,1,521,8,Potential Loyalists,Male,,
2717111031097,16,4,18050.0,3,1,1,311,5,Leaving Customers,Female,,
2717111031226,173,1,2190.0,1,1,1,111,3,Leaving Customers,Female,,
2717111031240,34,9,10650.0,2,1,1,211,4,Leaving Customers,Female,,
2717111031295,159,1,1700.0,1,1,1,111,3,Leaving Customers,Female,,
2717111031301,2,17,42366.0,5,2,1,521,8,Potential Loyalists,Female,,
2717111031332,21,7,12710.0,3,1,1,311,5,Leaving Customers,Female,,
2717111031387,4,9,15700.0,5,1,1,511,7,Potential Loyalists,Female,,
2717111031417,1,9,27050.0,5,1,1,511,7,Potential Loyalists,Male,,
2717111031424,154,1,1400.0,1,1,1,111,3,Leaving Customers,Female,,
2717111031448,20,3,1500.0,3,1,1,311,5,Leaving Customers,Female,,
2717111031493,81,7,20890.0,1,1,1,111,3,Leaving Customers,Male,,
2717111031608,9,9,36440.0,4,1,1,411,6,Leaving Customers,Female,,
2717111031622,9,17,34990.0,4,2,1,421,7,Potential Loyalists,Female,,
2717111031639,9,11,27500.0,4,1,1,411,6,Leaving Customers,Male,,
2717111031660,9,25,55885.0,4,2,2,422,8,Potential Loyalists,Female,,
2717111031677,49,3,6230.0,2,1,1,211,4,Leaving Customers,,,
2717111031738,132,1,9220.0,1,1,1,111,3,Leaving Customers,Female,,
2717111031783,150,9,40250.0,1,1,1,111,3,Leaving Customers,Female,,
2717111031844,5,7,15480.0,4,1,1,411,6,Leaving Customers,Male,,
2717111031899,67,6,14105.0,1,1,1,111,3,Leaving Customers,Female,,
2717111032063,191,1,6610.0,1,1,1,111,3,Leaving Customers,Female,,
2717111032070,36,5,8320.0,2,1,1,211,4,Leaving Customers,,,
2717111032087,4,26,48670.0,5,2,1,521,8,Potential Loyalists,,,
2717111032100,7,26,58810.0,4,2,2,422,8,Potential Loyalists,,,
2717111032148,12,5,11500.0,4,1,1,411,6,Leaving Customers,Female,,
2717111032155,1,39,42400.0,5,2,1,521,8,Potential Loyalists,Male,,
2717111032179,210,1,3570.0,1,1,1,111,3,Leaving Customers,Female,,
2717111032209,119,1,1890.0,1,1,1,111,3,Leaving Customers,Female,,
2717111032261,5,13,27410.0,4,1,1,411,6,Leaving Customers,,,
2717111032292,4,10,44855.0,5,1,1,511,7,Potential Loyalists,Female,,
2717111032315,10,37,62624.0,4,2,2,422,8,Potential Loyalists,Female,,
2717111032346,77,3,6635.0,1,1,1,111,3,Leaving Customers,Female,,
2717111032391,109,2,15280.0,1,1,1,111,3,Leaving Customers,Female,,
2717111032414,11,4,22515.0,4,1,1,411,6,Leaving Customers,Female,,
2717111032469,17,18,44570.0,3,2,1,321,6,Leaving Customers,Female,,
2717111032582,27,2,1160.0,3,1,1,311,5,Leaving Customers,Female,,
2717111032681,112,2,1100.0,1,1,1,111,3,Leaving Customers,Female,,
2717111032728,82,1,1060.0,1,1,1,111,3,Leaving Customers,Female,,
2717111032735,16,4,22770.0,3,1,1,311,5,Leaving Customers,Female,,
2717111032773,184,1,2705.0,1,1,1,111,3,Leaving Customers,Female,,
2717111032780,96,3,2880.0,1,1,1,111,3,Leaving Customers,Female,,
2717111032803,19,26,68290.0,3,2,2,322,7,Potential Loyalists,Female,,
2717111032810,12,11,46114.0,4,1,1,411,6,Leaving Customers,Male,,
2717111032834,1,10,33890.0,5,1,1,511,7,Potential Loyalists,Female,,
2717111032841,5,10,21670.0,4,1,1,411,6,Leaving Customers,Female,,
2717111032858,32,16,30360.0,2,2,1,221,5,Leaving Customers,Female,,
2717111032865,65,14,16565.0,1,1,1,111,3,Leaving Customers,Female,,
2717111032919,12,32,87376.0,4,2,2,422,8,Potential Loyalists,Female,,
2717111032926,8,14,19272.0,4,1,1,411,6,Leaving Customers,Male,,
2717111032964,10,27,91960.0,4,2,2,422,8,Potential Loyalists,Female,,
2717111032988,5,16,20850.0,4,2,1,421,7,Potential Loyalists,,,
2717111034050,9,1,590.0,4,1,1,411,6,Leaving Customers,,,
2717111034067,93,1,31540.0,1,1,1,111,3,Leaving Customers,,,
2717111034074,46,5,26950.0,2,1,1,211,4,Leaving Customers,Female,,
2717111034081,5,30,42970.0,4,2,1,421,7,Potential Loyalists,Female,,
2717111034142,10,1,680.0,4,1,1,411,6,Leaving Customers,Female,,
2717111034159,65,6,6840.0,1,1,1,111,3,Leaving Customers,Female,,
2717111034166,19,15,34991.0,3,1,1,311,5,Leaving Customers,Female,,
2717111034173,20,7,7950.0,3,1,1,311,5,Leaving Customers,Female,,
2717111034302,30,5,4760.0,2,1,1,211,4,Leaving Customers,Female,,
2717111034425,16,21,37965.0,3,2,1,321,6,Leaving Customers,Female,,
2717111034432,14,2,13470.0,4,1,1,411,6,Leaving Customers,Female,,
2717111034449,106,8,13555.0,1,1,1,111,3,Leaving Customers,Female,,
2717111034456,27,2,2600.0,3,1,1,311,5,Leaving Customers,Female,,
2717111034500,6,7,32690.0,4,1,1,411,6,Leaving Customers,Female,,
2717111034548,50,6,5410.0,2,1,1,211,4,Leaving Customers,Female,,
2717111034586,9,5,20290.0,4,1,1,411,6,Leaving Customers,,,
2717111034616,4,29,78485.0,5,2,2,522,9,Potential Loyalists,Female,,
2717111034630,8,13,24200.0,4,1,1,411,6,Leaving Customers,Female,,
2717111034661,77,5,12080.0,1,1,1,111,3,Leaving Customers,Male,,
2717111034692,35,5,5180.0,2,1,1,211,4,Leaving Customers,Female,,
2717111034708,11,4,4140.0,4,1,1,411,6,Leaving Customers,Female,,
2717111034739,217,3,2860.0,1,1,1,111,3,Leaving Customers,Female,,
2717111034753,10,4,6910.0,4,1,1,411,6,Leaving Customers,Female,,
2717111034821,31,13,31360.0,2,1,1,211,4,Leaving Customers,Female,,
2717111034838,22,18,12620.0,3,2,1,321,6,Leaving Customers,Female,,
2717111034845,66,4,11700.0,1,1,1,111,3,Leaving Customers,Female,,
2717111034852,5,17,61720.0,4,2,2,422,8,Potential Loyalists,Female,,
2717111034876,28,54,257060.0,3,3,4,334,10,Potential Loyalists,Female,,
2717111034913,12,19,43970.0,4,2,1,421,7,Potential Loyalists,Female,,
2717111034937,8,83,159455.0,4,4,3,443,11,Potential Loyalists,Female,,
2717111034951,35,7,10070.0,2,1,1,211,4,Leaving Customers,Female,,
2717111034968,10,12,20330.0,4,1,1,411,6,Leaving Customers,Female,,
2717111034999,2,3,7900.0,5,1,1,511,7,Potential Loyalists,Female,,
2717111036047,107,6,13190.0,1,1,1,111,3,Leaving Customers,,,
2717111036078,11,5,10900.0,4,1,1,411,6,Leaving Customers,Female,,
2717111036122,19,5,19810.0,3,1,1,311,5,Leaving Customers,Female,,
2717111036153,34,30,57970.0,2,2,2,222,6,Leaving Customers,Female,,
2717111036191,96,6,10770.0,1,1,1,111,3,Leaving Customers,Female,,
2717111036313,42,8,9090.0,2,1,1,211,4,Leaving Customers,Female,,
2717111036351,162,1,3670.0,1,1,1,111,3,Leaving Customers,Female,,
2717111036368,177,2,7620.0,1,1,1,111,3,Leaving Customers,Female,,
2717111036405,34,35,42615.0,2,2,1,221,5,Leaving Customers,Female,,
2717111036436,9,39,132136.0,4,2,3,423,9,Potential Loyalists,Female,,
2717111036474,10,25,174980.0,4,2,3,423,9,Potential Loyalists,Female,,
2717111036498,51,2,4440.0,2,1,1,211,4,Leaving Customers,Female,,
2717111036535,2,17,23356.0,5,2,1,521,8,Potential Loyalists,Female,,
2717111037044,94,1,5140.0,1,1,1,111,3,Leaving Customers,,,
2717111037648,56,7,11800.0,2,1,1,211,4,Leaving Customers,Female,,
2717111038188,12,109,129439.62,4,5,3,453,12,Potential Loyalists,Female,,
2717111038874,190,1,13050.0,1,1,1,111,3,Leaving Customers,Female,,
2717111039123,64,6,5825.96,1,1,1,111,3,Leaving Customers,,,
2717111039147,112,1,3880.0,1,1,1,111,3,Leaving Customers,Male,,
2717111042369,29,2,1798.0,3,1,1,311,5,Leaving Customers,Female,,
2717111042598,136,1,7205.2,1,1,1,111,3,Leaving Customers,Female,,
2717111043830,44,2,7600.0,2,1,1,211,4,Leaving Customers,Female,,
2717111047913,29,2,280.0,3,1,1,311,5,Leaving Customers,Female,,
2717111048712,17,2,12700.0,3,1,1,311,5,Leaving Customers,Male,,
2717111048774,45,3,12862.04,2,1,1,211,4,Leaving Customers,Female,,
2717112000023,18,8,45045.0,3,1,1,311,5,Leaving Customers,Female,,
2717112000122,189,1,1562.05,1,1,1,111,3,Leaving Customers,Female,,
2717112000252,56,2,9396.92,2,1,1,211,4,Leaving Customers,Female,,
2717112000320,18,23,104764.84,3,2,3,323,8,Potential Loyalists,Female,,
2717112000429,12,14,16220.0,4,1,1,411,6,Leaving Customers,Male,,
2717112000436,186,1,1180.0,1,1,1,111,3,Leaving Customers,Female,,
2717112000443,157,1,2400.0,1,1,1,111,3,Leaving Customers,Female,,
2717112000474,9,48,135815.5,4,3,3,433,10,Potential Loyalists,Female,,
2717112000528,152,2,46576.68,1,1,1,111,3,Leaving Customers,Male,,
2717112000559,10,11,31262.96,4,1,1,411,6,Leaving Customers,Female,,
2717112000627,100,2,14950.0,1,1,1,111,3,Leaving Customers,Female,,
2717112000702,4,3,10936.02,5,1,1,511,7,Potential Loyalists,Female,,
2717112000733,16,2,4167.1,3,1,1,311,5,Leaving Customers,Female,,
2717112000764,20,2,3950.0,3,1,1,311,5,Leaving Customers,Male,,
2717112000795,80,1,1429.8,1,1,1,111,3,Leaving Customers,Male,,
2717112000849,24,6,48185.619999999995,3,1,1,311,5,Leaving Customers,Female,,
